X,Y,Name,Description,Date,Zone,Diameter,Length,Image
-74.18301,40.75977,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQpugf7Ce_CgAdCEb2ri5Xc5NGjPmfthknOr85nkHgVh4XgBoyiY0HwUfW8wXwwYA2F4Gr-MXKHaywILG68ihQac6Zg-zawZBVjLDWz-jsy9AWDTXal6pJBNwo7kvK7y_t53325QEz-tZUzRRU0ezG8KqvHF4hNX6IS8TaOoccjbhXfUNcoIGrNbolbcXD8tKgdLbx8tYNevQ?authuser=0&fife=s16383
-74.17834,40.76152,,,2/19,Zone 1,large,large,
-74.1807,40.76199,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSUXWARAo719CMLgoa6cDz--T7qFemT1_FOgY9ivl04fj6eaieJBM6v8ghYRsjF3ddXWEFBkBltxcCiaXEwAcczCOz5saVPuKiGdohexX4_Dqar8J6T3PqVguP6k6aOlsdiVZuhTj20isBX1cCHc6K2yCsM07jr6iT0JQHlOyc6gjz62laQ1ZApRh5vPzxeplawGlKWtXceUg?authuser=0&fife=s16383
-74.1809,40.7616,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRlkOLctCCZ2Mx2jr2zvSPEAdG0QpthhY8JpxH972HmmUqNWS2I1vdhqcT4rlQJDZInm43Bvea9hfRlKOQEnEFgBu5zkVKi5HHN1uMY2WXMqN6OIC__dhw0ibgnnoKQtxGPGsgZpj5OUbpuWkqlUvnupdr6pE8QCt_Cv-Ofri0pb_VJ0971F-uyPQOk0n2N-EmIZ4f98dFz-Q?authuser=0&fife=s16383
-74.1829,40.75973,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQbXaIq5oLAst2gj8DAC6YGMfjx_nOeHlKLYQ5zLqF21J5sE8ie8xcgbAcfvdK7o12AZtQb3eEgGFzB5xb4UEqIo-6QzyLugq7frLdOVPvozhEcFkDij2PjR6CWRdCiNMjzPXWElByqwSfW5nBOcNxHq7lhbIr86c-PGRJ3eTX9Onr6aeZR7G51qccXMQZPIyjl7uK6IDmcyA?authuser=0&fife=s16383
-74.18287,40.7597,,,2/19,Zone 1,large,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSQuHO85f_Ds4ChBNlc5WvTASe_Tso-kzkkjQRyaxTtTwN6tAB79to4wjEM0y9k6JZIpKuH98XVuiQLOhLbhp9nbzB6Ianm9kyqFpbyNGfTpXyccSC1tAlScQ0Ma6r_PqaQIgpwUgh3Yr2I0zBd1VRB2rfeOHcUPWgrouYsaKoxCyfPMrCV2V8xZZxRoFArjgKRqL-Xm-zDaw?authuser=0&fife=s16383
-74.1827,40.7598,,,2/19,Zone 1,medium,large,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRBU9coYO73oJNK0bzoetFGMPaLeXBJpl6wXTdLV7VkNn7kzRpG7VLBT2qMzqPMqBZPTRbUTTy6CRSmOvCVrfljGeC-4amqyNlD0hSHk5CStAwlngznNSQTohLKCG5grcbrb8BwPl9I5VO_rOjPPtFxGqgG2ADwrdkT_uFm_yEUuUWgtM8GtMq4B3rgeid9R1BJUDtnxCmQ5w?authuser=0&fife=s16383
-74.1809,40.7616,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTRAcgk89LUgUpNg3ml7E1OmWSBcY8An6G5NF5aq_HMQC-3Q8KYAMJXgiH2pQu_hQnFPlw29A60oCkh-ZybztxBGRFbTcNbire4HeITZDgNyTsEZ7wc-KFQTq6n_JLKr0wZkmAdw7bLDCsJ_4u29ask5E2nxq7CXNzsPoc5Ue8VBdTdzGklY0ohrCfZzBknbNVkV3t3qvtnww?authuser=0&fife=s16383
-74.18284,40.75965,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSc0XcC_CKhz_2zAWrgM7PtN7VmNBY_u6eIfHgR9nfvlbNJKr_weZcS8_0nXHwifGnjvna7z-Eqsh7-IqYhd5jT7uXbcy_Zp8Q9VyHQxsMcCzrY_jaAdQrj38_O5-LxFIxu21nuNnr_eCQ1BVEW3NkcndYffPDbfBYATENHH2dGUS_rVFQ-YU6pgakUTiW3x8SFGJqKTuZkFg?authuser=0&fife=s16383
-74.18292,40.75981,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS1Q7VNYLD-Sj3d3QZ1K-JrirEi_co71iP3NSgOemOji98bu971uNTK1YSRqmVS5VyCuLbLf2NmhmPzkTQH-NADQlZ8gY469dc6ZdjnF26Wip78hGm9VCwB3zn6UVNBokEx54-yUT_pe2WrzvrdIFDB4-rTRtFXl9ZPSQT7zOzoS-w0kNee8N3vttzFR6Br7VDH2TuKLoYsrQ?authuser=0&fife=s16383
-74.18272,40.75978,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTh2MbhnJ7Me1nFNkaD6rRc6dIZ8_h3h00hxAfflIYK7yCa9OJong0tjn-x-6xhLfUrER-kcgcDsLK3ioD4iP8R7sMP2itA6ng4w6hKiiOIRwZzQBtnoltkwTP89zLVTyrxPF1U-zg9x7u1HjBkIubasLI1SAJQACEYCOcyqxOLII2V79LOzGwuC0jR4aEtpmxDo6smytJc3g?authuser=0&fife=s16383
-74.18002,40.76252,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQNHO31uO3DN_-4ClsHn7aP85r3neHm0pITCkoLZQ60NZBctqD0sU5Whm-Fxs9l0OfkbbqDbwKcAbTBpNeUPp6YnnY6E__sD2CHWloIa8r87zooNCKzE-4kcd0T0VN3RIYZh7Qb0cblarvXLaLT-wacj66UX-re2gUGmndgZ7AiK951A__cw8xSsEN-4NlBKANkYcPH4OuV7A?authuser=0&fife=s16383
-74.1829,40.7599,,,2/19,Zone 1,large,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTDvGmO39Niy69Q-KERwOY-0df_LEjWgKl_MIOxHGxAj2dEw_KmvnY-MuxNoHeVzDjXSEjETHDdpN3El0_GseJX6A7AEPkByDcCbD1Azr8gZdNXRZUNkiootG_KRGPMOYv67DaREfcBan3F15dfyPX1F9vhbA7JP8C_eVXIGXma18RhC2MlrhWyROQxXPpfNv1pVniFyo6yNA?authuser=0&fife=s16383
-74.18198,40.75923,,,2/19,Zone 1,large,large,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS2RHzc-5AbbB4L7_qxo12-caZcGHlJoprTQoRAAdxz7IKl28XiWqHfvAwlKsptlJT68Fi_QJzo5cvnOH33uyq5zDlp8RCWlkpwsQEnAKkDDgtDQVuHweSToXitpuKHJy-5leTB6XcEVmKZPIIras0NfZqu8MBQftzQ88jC6jiDYQNSYfwMypbquJaubPnGJPSghDLWOevbzQ?authuser=0&fife=s16383
-74.18044,40.75889,,,2/19,Zone 1,large,large,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTH243E2-5ZYAY5nhVaNkT67pFCG-rFYpvyo1VlvZvZzi1YQ3zn5mTuF4P1cSHRRcWpSvTCmYJolSPZ6s7D690BTjvbNWYLYQq65fTBY7RtwN_Ni35HzL1wDW-M4Ujz6rKFWeXwj4yTX6_0KPwXb3WvlVTX3LA2LTrNaD28_bNVLT5lErJ3_c5cx_nlBO1Eg5XGq-cspqNPJA?authuser=0&fife=s16383
-74.18289,40.75981,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSj_-dS7uaJ3gIJg1VLjztU9dsYe8CzbhzXRF9spRmfnMyUGjs5WdNLQzM3C5z6kMmbewHhhyi3mijYYUEwIII5yC7N6rK47AcqFIEqXJFgRxm_ERFIbVNaOMOGDJb_wb9YeSCMfdVUCgfHjS3YVXywRtXlUMGIvPgiAjweAnPmYsxHFrkhDg9c3lb8dIG2W3y4Qnfp25jzGw?authuser=0&fife=s16383
-74.1829,40.7598,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTLzV17RZ9xCrmTG6tsterf1rg11npmwL_BqrLqWbm1cfzNGEsK-cPyqIdF_QAfhU7Cx4UbCrlsGkCaZbcXJ7AaCGOzRgxymtnXScbXA4tLgESkJF1xcNn_1M1S7Wa0KSPVu2DngZZE9nq6_Q8CrwPepmuL4sTDsvCaE7unhuE5jyEWUYVUSCA6NHbHQLmF659pwiAmyV7Z-g?authuser=0&fife=s16383
-74.1829493,40.759939,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTyQnE_N9nyc5pJ6wOVu_WRAzKb58ao_uEJ1WTLoxeRVtzu_8Ln3ckufTCbF6B2k-PooKjd1bATR-qyAeePFR6SFE8PvWWxDFWWbXtLTccnab7gOHPgC1O_bpPmyLGIfiU8-gxwfYSD2ThXP1EAwkjeEEDuIMv9xppO5HUpugy9yY9lg4ik4z8zY7e-0xCy-tYS_d9YogTH-g?authuser=0&fife=s16383
-74.18224,40.75956,,,2/19,Zone 1,large,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRyPj293zbgG54xl6pHjvykIVq6A5PG0T8-sOZQns1cObd5gVqyBkHzL3zWJOMmVgpcz6XPiec40VGvKwfBui9avaxcc50iMuZK18GRdclBmn67ZY4b6rTve5y-AQCnAaxpfubfi6MgPtxBHdGp-g56BFNkqP98S3inCy9SsQiCsHfqqSY6eP10nV_jF0_wA4NUqUP9Q2MeDQ?authuser=0&fife=s16383
-74.18296,40.75993,,,2/19,Zone 1,large,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTGK9UsS8G_PFYL_NtDigipQvDxN2Lg2_puTfjOsa9hj2dR1Uok4FH0SI3kOTaDgXN-2YfiPqVBNWWV1DQjx8FFjCOmMAAiPzv0Hn1hb9ZCwPlU13t07M8XonOiIQ-MEspPyvGw8rBltCGbGn6m3ZTeMEld0FZK1raBtUlTHRTaZyJjvqu88KZ2FOWkIJ-jeJKi9eAZDAoF9w?authuser=0&fife=s16383
-74.18374,40.75986,,,2/19,Zone 1,large,small,
-74.1809,40.7616,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQ-7cNr382bBGcUKgEjrUtYoOKdeDbL-Ywz6vLEued34fzkksctiLqoHUUv2LQYSE-6CSjcLph4cs_liNoaPBPlhlU0GcxYECyCUhMCKWf2v0CcQGM0oQVFLgCAX7ft-S5W9a0Jw6SyGZ6Mb0GgxhXHvV0sCqgKjtUQl6q6_ed9SE9dbIM2sJNNMESyhoJMeTB-lsD4i99TSg?authuser=0&fife=s16383
-74.18291,40.76044,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSaW_5XGLV2YAIFlhnQ8txsbbJIQFH-1sQJQ38cns4EtO4TAxxrJ6ZPsqaz0rQaf183dz4c5wnpX3aHXdc_0Ton8sl4anVfZqCDTWvA6joJf8pZ7dfmi3mFNs1LVJaVkDtkOxKvFmfiydhkAY-TZWQhGt394NcAmyCUdlln_HjM-SXi_XNi9U5-xkEn4R6iww1anDaZrwLE5g?authuser=0&fife=s16383
-74.18077,40.76085,,,2/19,Zone 1,large,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRtnr4Vs_aJHm58wnsiWmmh6v3Yd1cjF3d9j4ueK-0IuIC-bg6BcFoy2MIakCAaBJJrJ5D0icqnq85eq-LUg82LA0ATcBj17thMwEwNWGzqotFpW10iuwOid3iTNM89zXZu3edGOrN_RJUaLGcpNelUDpqyZEihPkLLqZkwTlmzop24k8tb7e1fDk8eSvVNQe7CmAzvYrJwdg?authuser=0&fife=s16383
-74.1809,40.7616,,,2/19,Zone 1,large,large,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSrBwM1e3I_YscaxL6ck51oXy0MDJzr4rineU4FijgtUPXGYJXzH9cgrCpY62fbGK5qHwaqaxjSH6guzgCmJLSxsEhnvzZlMf5KxZgcUQrPa9lgnkmOFLvISvWuQdYab-nzpnHE0gZRiQ5cMOD7NlneWxhB9PLVuG7GrsnX26NBBdGZV9L1XYHbUO_jaVW1ebptnInt-Von5Q?authuser=0&fife=s16383
-74.1799208,40.762998,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRLj8HCWuamq27DteEj2qFX_QVELOvE5OERDkkFk_TIZ0Iz0URBmUGSrYLBaDKnOwgw2Oy_5yD8SgZ8SSO8ji9G2AhKl9a4Gb46k1IL8Bos7bLX4h_FOn274khzloLtoQkj9b-xs45oSn3XhIXXEHsI-8O-ZG6LWfgphuxpwZNwq-sbRiRM-ROBa-2ezhTP2kCqhDVgrq1ZZg?authuser=0&fife=s16383
-74.1846,40.76148,,,2/19,Zone 1,large,large,
-74.18284,40.7603,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRxraWKZqEI7doPlR-BeZndprMfx_tgRrQcTAOg19UfgPhxiL-rwfmeOw7lDECmp73p3aym_9FR4LST5qc1Wy2MLsyhkp0aVL6B9e3PuZEC05aKfaNMkD9roxK6A9m9EGstD04YupJO_5XBTAA4RU31_RQhKgFpHz67_x4FwvghnwZw-1SQgficz8to-HY7XkGeKp2jlsakFw?authuser=0&fife=s16383
-74.18304,40.76041,,,2/19,Zone 1,large,large,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRVIygp6MPJDZVFqv66fmFQsYhQGqWWLqwZQ911bdRyk5UM7AUOPESoZLxcoXrYEyC1QFIQKE55SmTGc8wLKqZ2OEEFDo9_YQ-V1Bu7UUm3BLY6956XWvIX35L5KcOFK6_dfDzR02DI-YWeiFQ_Ez6eTmrBtnGFF7Ic-owpNUYfC5bT1m7oh4KIR9TpyrvMyjPI4xX4k3BDmg?authuser=0&fife=s16383
-74.18304,40.76,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS9WL_0nb9WYfL7N8qL4nU28cileG9pv_-RLq_WeuvC9aXbv9XlClBFsEJ8VF0eZM9P8aXRYQlvQ54se7P8QeoqDRiQSxGZsP4Sn1nITLMadbUcDrgx1P-y3sWUUxg8JY1O0JthtoVaup5BHB2-IoOXMlcV5TDHK2rsbVD7vPps9Vv2CDoltObw-cUr_B12wH50ZFbTv7BrPg?authuser=0&fife=s16383
-74.18314,40.76,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRcepd1cvF120WxWNYxHJq9q6cYkXwJol_6_LttL1XlRUb_gDQ6yUJe8Lf4D_QYtMBT8EkgBBD7xy1hsNxBoQ-KAtJJaQEzQ6YSQIWwxSBg8BrXRTaHLLqvG3F70f3I0DIzBCCVxVvjExfptA0sUVPP2N5dGRZkZnrfA78RUX-htJzv7YHxwTcQC2bmDVKUZxwC249PN-g_XA?authuser=0&fife=s16383
-74.18286,40.76047,,,2/19,Zone 1,medium,large,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSCtTArNbxQA562vpZraPr2EZiYmhX3HVYxGx-spleJ3vSqJhE7ZLQuZDdhcfWjQjztr6Fi7hZcB642ayEBohLsBlisXOcbbHbqhkVlyqWsjviuETwYjHE8hBPt74fZe8wHFLgo0wk1zsOnfipqZZDSjdpnCmS6NBz3MulIKir5gMy6ACUXSQ9LAHuWAWZtFjfIBgx2pl5AOA?authuser=0&fife=s16383
-74.18292,40.76045,,,2/19,Zone 1,large,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQuduJBvNBCfry8TzbnyqFpTG7A6PldICW1ZfcaJA9n3XuIKJqR36lu96WoXLwtgmifujp3pd3HedfeOO0WB6hJo9kf7r6kPD5ZkKrMjNhbsdFVK9dNXP0MM309IzyJGDcKZADm-gJevFmoUj8bgdfv0LJvsf0ZHB9jUoQAxz47G5Hg1dFfi6Y7wBNtifJuTeB0gVcxQcSRqw?authuser=0&fife=s16383
-74.1804839,40.7630989,,,2/19,Zone 1,large,large,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS1WWmZu3HkopSWgIm15b-wLJWZ8ssKJmIuMIeTro7WihNx0Z0bOKy5MNA9flqQmamLPpMGYic1uHLroA0PCVA1W4jU-QzXpHvxa5CTdnbwmWQTSFzEP0iBtU3c2uWkNCpxSQJuo1WRQgZX6wvkew4heghrxlTkksqx_d_dH6UVPyUiQRtYwNLHRShcck29_1XDXGIzg4ge0A?authuser=0&fife=s16383
-74.180815,40.762853,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGT2u8PYfJvLZUr0_g5cgfwKfsB7bRYN4oZ0ifp-arF232N60UFnG2hFB5G-u_8JWSY-injNx4lVjVqVKFG3k5QJocDHmvetTPCS1mATTgfMJdrzEhGhgBx882rSlqImm__8K2sR7PeoLQsT_JJrOOnlqHQmE_0IwTtfVmrwyD96Jw1as-fqHTSvZby0ztw1zlPgN3KRHxXy_A?authuser=0&fife=s16383
-74.17806,40.76157,,,2/19,Zone 1,medium,medium,
-74.18297,40.76054,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRk5_-ko7Pvffyok3wb3a3eCjAcelwTbMgH4mrFdAh51BN9DD1hujtIgbl6AGWABEUFow3rhJ-g7C8cSZOTx0xFBH_QyhAwOtpzWvQEWOkaKZYl2Z6kQqpQaZkHb64JNNVX3dcyYkaQZfCECaicU-9s4PC0wBZPtZt6k3-DyETDTj3NSFCt65P-tHmImQUbCOPtC_vVsyQ5kw?authuser=0&fife=s16383
-74.18291,40.76044,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQ3I-0lBuRFckW54qj8FPeLbQNIs7bi1pqDGzfnFyG3ariC_V9yNnRbIWAtuQ8Vwwx4S9OcImUYpr44wSe0ZOEwIQzNI9br5XTSPc5bntSfdxmhdAeVAjzFqNEK_aAgEOWLo5b4z8lzbpr47Fng1nAsDM1uUbSIjufFW--TbX4Ud4FeM9oQaJhCj8hkFh5Rj0T4bC3rfbL1BQ?authuser=0&fife=s16383
-74.1829,40.76049,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQ2Uj2vmroFkCy4KX50gSKwp0Iax4oh6YDMv3RS2wwS6uHMZfOwEqVP_h1vHdm7yUYcIfBQzByPsJM47cu_I7M9xoOqLNMnRwinFvMWY57BI2qorPLBC5iFQJyHGgHFPvIcJCr2iTQW8CeGhNYzR_FZT1F2yGF5xPZvpGEi34SSklIGx-YgcGeydJ1GFUrixc4_nLNULW0-iA?authuser=0&fife=s16383
-74.18284,40.76041,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSnYt4JPjWa_42hpkTj737FEfph6ex1iSCLfAyxjxapvmO1JFmVUMP8ELrZQtVnpgI0hWpbpA0vq9tOvB02CQvahzUOHbdvM4tCmHs9DZb5KAwNvX0hH9kyqjv3C9L9VnyVjLuHSPHNLKTv5RSO6-vrpojqVn2lJkE0QaHCN0tw4jsVVsOononZ5-mZcL7dv4X5h9mFIqY2Kw?authuser=0&fife=s16383
-74.18293,40.76063,,,2/19,Zone 1,large,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRieCt-XJ8xnDLkqPJtqbmk8VS1_n7WIZjoudnJ4SCMtv48pZ6s7RHaf--fGoCYiKbKP8DPyFroG3joN9Ou120KEmpA68QfwUMv6KFz0-x9Pv8il2Z9jxPbvoBTjQ45IxeqMvYUPVSerED7n8Zhy1qL3ERwmP1XPwxdRZMtfXT0asZ4BwgikHpPNKH-n9xbiISx-wHl0R9y6g?authuser=0&fife=s16383
-74.1829,40.7605,,,2/19,Zone 1,medium,large,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSZIEIpMf4YBn-1VzhoozKkmckjQk1VcxXaT3Z8AEGcfb_1JD4sKD3TiBJVGyJg7t2WdVJOTq35T7wXr1UR0OIgCoI8fQQCalAFonQA6Guyn-GhOaG-PPy2gEpvwsvCtEdx7T5-yeI4pYsIGR3EUC1dnmeMl8wV8r-VZDFgiLUMYRyqF5fHvj9Yg2xJpM9mM6-aFdn3uLMQ6A?authuser=0&fife=s16383
-74.18273,40.7604,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTS-MVYy5JdEGEK4wdGDpIP01EY5ZGeOHg3sYnNv0_fXP5QkrGgIOe442OoPl5QYO3gqcvcccIko2KH5C2_MvkHyem57dZahN25Mh2pv2aehoJuubov4XbzA2f2qGTbkyyriVLMhTbhVYDEv94DL4jJrVdMnFaXLOu8UPCKxu4RJbUp7bX5fElxEq1BHtShDi2V4dvxwbc98g?authuser=0&fife=s16383
-74.181095,40.762456,,,2/19,Zone 1,large,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS-VmV_tIh30tualsL6wyHag47L_crkZy9y8tEDnjgQp2juZ8a1mxJBtMdbTXB2M-VWwSAVFFMlqfhHvvh9vQ_8Hxs_RGkRB3y5fcKIndMceoXJE4OiYcdx770i9NuGJcpG8V4fz9sHtFDsD9Z_2C5rd_63F6PzjiqDLifznXNFic6iT_bR6Rw6DDsoPhZcwyTxUW0jFrWNng?authuser=0&fife=s16383
-74.18296,40.76058,,,2/19,Zone 1,large,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQ0rc1GVejQdsJxUKW684tFYOO3ge0pvC323YJBFqTom5YjKGFIc6ilL-mAmTydtvKbMlLCbC8F41KJMNEO3gQH5Rn4GtPSfrIMz-qdYenaVSEYSovsy3jFthmDSeutgCnN2uS8YYqTQETT6upfjaccTAAQvQ1t1oKedVh40F_Zb-7ExnungeYkXJv7_225j9LkJpM-5tBB3A?authuser=0&fife=s16383
-74.1828,40.7606,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQTJzn6D3oxFQO4AgYw4khWoAY-Nu1az6BjCJmZ6yFpLntrDv-LAy6-BSZsDWYgcokDZHufPrjy0jtsoj4zPOfnqDcSW_Fl7STY2JUPN_rIvrNJg0Nci9KFAREkmJHG1r2GgcegjUztXZXmiMavCNq0vDEVwaXEY29zUfI7SQ7V4sso7OxW5yauhTKfCLx9RgAXbPBA0idqsg?authuser=0&fife=s16383
-74.18272,40.76056,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRnKFYlp6r9it2MIxKSc3wFZyBStSGRW3pAe_0tzdTARw37UecNcAIAxOFNl8wJuTGU0eoAfSK_s0RGuDmeurva5F-j1zH9O5G5byxfcgON2FogI0lZgNVfLtk1zyFB2zXUn6bn4S5TYAPel26j7segZiXpNJ6eenK3SOLwkVzHTR4yUx8hY1yJK-shA91KKuTFgx7A8cfVYQ?authuser=0&fife=s16383
-74.183,40.76056,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRlukEkQMEogleQwbmW7IJtNs5SmnR-CUxVszT9fCBcMu3RgD8jIgfzg1A2OUW-HW7kvxRsAJ6xQVEY9l2NIx4gyokS2pc7iX_2KLOnEBd3HL25uUJ8AWF5b_xveealKOtBUSnC3HiTwJPwi7iD61K0zGW5v8F3UnbHbro4izeXSYevDYfhxjLG2K4Jrpll3_8xoTcTQ84Giw?authuser=0&fife=s16383
-74.18279,40.76067,,,2/19,Zone 1,large,large,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGT0z_xa7jwVaF-xBK_Xk-WfV8UAp6GjZqNp3HzYLTC34iQSJXPBKZYqsJceT7zUsBid7YVkJsmUhh6lbSKrm9KKXF_lUlWtVP7erZE6EeDozQtJZu2_oVGeZLjlaxtapI9Von7M4SrJxD6ZhlxdlTKlJC7v3H7Lp8ZET_BR3D83Popzeyuc7YXmH-JGqaqfOGLEIr03A2BKXA?authuser=0&fife=s16383
-74.1804196,40.7631664,,,2/19,Zone 1,medium,small,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRzI2qM239uIlNqJz3q-Co8FLq7rX9MusN6M3KMgKGVnraXfN0JHg-OdJZuePBHlq3t10vm5s5FL5wq8Ls5e6qFhEbds7Nc0eM5R45spwXFx1zKq0rN7_FdK1eax2smMqmdMd8r0GD6zL8QW-E0EwedDLi-MgRpWfADFcq0mih4AWJMs6xAUsZfTr7GnS5uUIX2vy9Tih4QOw?authuser=0&fife=s16383
-74.18295,40.76056,,,2/19,Zone 1,medium,large,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQ3NmqOZvHzzDkmu360EftH8TDau8h4RBEIaQZ3EQ9heAz4mPQnyuUh9o9vypL62asnJb5LYOw-IKMbFV6OsQ-POkM7bIrccZY6R1op701sBi4rvL3mjioTx7_OcAIpD_i8NevzPcFgeLGhby7UOinKyKPGj-UKIiSV-fSjtT74rl3jCYmKzlW4aYH_ML1j8Q9tRlu0tbiR2Q?authuser=0&fife=s16383
-74.18264,40.7607,,,2/19,Zone 1,large,large,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGQQmiAbqZ3wqKQIqOJV5JRYP8Of8oUP2NQlqaPHG_lXBeXCYJ-GDFxq1yUFIDXKptYvebhlOgfb2mBdP4t3I5APSdbeN88iWwXfCijGZV6ePx84ZrbT4gLcrJXmzThAWFbeRE_2wuvsZ3OMqzNDp9EVsTrxgWeMaxgANAU5DeDKCsoZtwl02Qiu8GryYBTj3RQbSmVhJy_M9g?authuser=0&fife=s16383
-74.18276,40.76065,,,2/19,Zone 1,large,large,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGSKkWgg1kqVdgGZ6RfAd4C2i1sOMH1NFVnD6XQlYKhLBOM4GydjeTkayl8S_wwctEaEyCbNXZzPj_G3lm4D0Emcd6K00Hloasbi6uO6pjyZPuu2_tW5FsA7mqU0Axwn5ijYXjBdie9OD54C5K8OkUY-LH4HC7BJQZCT9u2Yo5kRRhgkjuCKu-JY8mY1-JDmzHNxZDZAbAg_ww?authuser=0&fife=s16383
-74.18369,40.76083,,,2/19,Zone 1,large,medium,
-74.1829,40.7606,,,2/19,Zone 1,medium,large,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGRIJvXyZJzsqLYDhd48R4Sa5jXa3O9sgQVfPY5ISjT20viAcgkY9aBb5KGBQCSU-w9PumNNwujyNkjo8g3Ej1egNhPcYoJfGW8vx-9SJwXEffunNqHzsYQDtuZCeWWi6_Xn5NJqPUn1wB8WqeAb8ryDRx_pPm8k7Wrhy2hda4Fcmw5R_TOu6cdJ_ARCv3v0FMK8snJQb7LeyQ?authuser=0&fife=s16383
-74.18285,40.76077,,,2/19,Zone 1,medium,medium,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGTmeVke40CCTe_ocjgMmhteAOMQ5cC8XacdAYMFroKWn2r6RlF6IDhTWz3RgoiaLoqiz66dp7U5j0COizmPRVW21_DkCeCN8czml_dvJUNc97upHg7nimu5BjtSKmxyBr4a2zGB1Xhbg_-YoPLkGFVCAleHZZ4QPoAiuOH1uZw32UToIOhWTCbBEBemFZmziqpFRUDPUvDbxQ?authuser=0&fife=s16383
